home_moneyline,away_team_abbr,date,home_team_abbr,home_score,away_score
,ATL,2018-05-09 19:10:00,TB,2.0,5.0
,WAS,2018-05-09 21:10:00,SD,2.0,1.0
,ARI,2018-05-09 22:10:00,LAD,6.0,3.0
,SF,2018-05-10 13:05:00,PHI,6.0,3.0
,BOS,2018-05-10 19:05:00,NYY,4.0,5.0
,KC,2018-05-10 19:05:00,BAL,11.0,6.0
,SEA,2018-05-10 19:07:00,TOR,3.0,9.0
,ATL,2018-05-10 19:10:00,MIA,2.0,9.0
,MIL,2018-05-10 20:40:00,COL,2.0,5.0
,WAS,2018-05-10 21:40:00,ARI,1.0,2.0
,MIN,2018-05-10 22:07:00,LAA,7.0,4.0
,CIN,2018-05-10 22:10:00,LAD,1.0,4.0
,STL,2018-05-10 22:10:00,SD,1.0,2.0
,CHW,2018-05-11 14:20:00,CHC,11.0,2.0
,NYM,2018-05-11 19:05:00,PHI,1.0,3.0
,SF,2018-05-11 19:05:00,PIT,11.0,2.0
,OAK,2018-05-11 19:05:00,NYY,5.0,10.0
,TB,2018-05-11 19:05:00,BAL,9.0,4.0
,BOS,2018-05-11 19:07:00,TOR,5.0,3.0
,ATL,2018-05-11 19:10:00,MIA,6.0,3.0
,KC,2018-05-11 19:10:00,CLE,9.0,10.0
,TEX,2018-05-11 20:10:00,HOU,0.0,1.0
,MIL,2018-05-11 20:40:00,COL,10.0,11.0
,WAS,2018-05-11 21:40:00,ARI,1.0,3.0
,MIN,2018-05-11 22:07:00,LAA,4.0,5.0
,CIN,2018-05-11 22:10:00,LAD,2.0,6.0
,STL,2018-05-11 22:10:00,SD,5.0,9.0
,SEA,2018-05-11 19:10:00,DET,,
,OAK,2018-05-12 13:05:00,NYY,7.0,6.0
,CHW,2018-05-12 14:20:00,CHC,8.0,4.0
,TB,2018-05-12 15:05:00,BAL,6.0,3.0
,WAS,2018-05-12 16:05:00,ARI,1.0,2.0
,BOS,2018-05-12 16:07:00,TOR,2.0,5.0
,SEA,2018-05-12 16:10:00,DET,4.0,3.0
,KC,2018-05-12 16:10:00,CLE,6.0,2.0
,TB,2018-05-12 18:35:00,BAL,3.0,10.0
,SF,2018-05-12 19:05:00,PIT,6.0,5.0
,TEX,2018-05-12 19:10:00,HOU,6.0,1.0
,SEA,2018-05-12 19:10:00,DET,5.0,9.0
,ATL,2018-05-12 19:10:00,MIA,5.0,10.0
,MIL,2018-05-12 20:10:00,COL,4.0,0.0
,STL,2018-05-12 20:40:00,SD,2.0,1.0
,MIN,2018-05-12 21:07:00,LAA,3.0,5.0
,CIN,2018-05-12 21:10:00,LAD,3.0,5.0
,NYM,2018-05-12 19:05:00,PHI,,
,OAK,2018-05-13 13:05:00,NYY,6.0,2.0
,TB,2018-05-13 13:05:00,BAL,17.0,1.0
,BOS,2018-05-13 13:07:00,TOR,3.0,5.0
,SEA,2018-05-13 13:10:00,DET,5.0,4.0
,ATL,2018-05-13 13:10:00,MIA,3.0,4.0
,KC,2018-05-13 13:10:00,CLE,11.0,2.0
,NYM,2018-05-13 13:35:00,PHI,4.0,2.0
,SF,2018-05-13 13:35:00,PIT,0.0,5.0
,TEX,2018-05-13 14:10:00,HOU,6.0,1.0
,CHW,2018-05-13 14:20:00,CHC,3.0,5.0
,MIL,2018-05-13 15:10:00,COL,3.0,7.0
,MIN,2018-05-13 16:07:00,LAA,2.0,1.0
,CIN,2018-05-13 16:10:00,LAD,3.0,5.0
,STL,2018-05-13 16:10:00,SD,5.0,3.0
,WAS,2018-05-13 20:08:00,ARI,4.0,6.0
,ATL,2018-05-14 14:20:00,CHC,5.0,6.0
,TB,2018-05-14 19:05:00,KC,1.0,2.0
,CLE,2018-05-14 19:10:00,DET,6.0,3.0
,OAK,2018-05-14 19:10:00,BOS,5.0,6.0
,SEA,2018-05-14 19:10:00,MIN,0.0,1.0
,MIL,2018-05-14 21:40:00,ARI,2.0,7.0
,HOU,2018-05-14 22:07:00,LAA,2.0,1.0
,COL,2018-05-14 22:10:00,SD,4.0,6.0
,CIN,2018-05-14 22:15:00,SF,10.0,7.0
,COL,2018-05-15 15:40:00,SD,4.0,0.0
,NYY,2018-05-15 17:05:00,WAS,5.0,3.0
,CHW,2018-05-15 19:05:00,PIT,7.0,0.0
,CLE,2018-05-15 19:10:00,DET,9.0,8.0
,TOR,2018-05-15 19:10:00,NYM,12.0,2.0
,OAK,2018-05-15 19:10:00,BOS,3.0,5.0
,LAD,2018-05-15 19:10:00,MIA,4.0,2.0
,CHC,2018-05-15 19:35:00,ATL,2.0,3.0
,STL,2018-05-15 20:10:00,MIN,4.0,1.0
,TB,2018-05-15 20:15:00,KC,5.0,6.0
,MIL,2018-05-15 21:40:00,ARI,2.0,1.0
,HOU,2018-05-15 22:07:00,LAA,3.0,5.0
,TEX,2018-05-15 22:10:00,SEA,9.0,8.0
,CIN,2018-05-15 22:15:00,SF,5.0,3.0
,PHI,2018-05-15 19:05:00,BAL,,
,PHI,2018-05-16 12:05:00,BAL,1.0,4.0
,CHW,2018-05-16 12:35:00,PIT,3.0,2.0
,CLE,2018-05-16 13:10:00,DET,0.0,6.0
,STL,2018-05-16 13:10:00,MIN,5.0,7.0
,TOR,2018-05-16 13:10:00,NYM,1.0,12.0
,TB,2018-05-16 14:15:00,KC,3.0,5.0
,MIL,2018-05-16 15:40:00,ARI,2.0,8.0
,TEX,2018-05-16 15:40:00,SEA,1.0,5.0
,CIN,2018-05-16 15:45:00,SF,3.0,6.0
,OAK,2018-05-16 19:10:00,BOS,6.0,4.0
,LAD,2018-05-16 19:10:00,MIA,6.0,5.0
,CHC,2018-05-16 19:35:00,ATL,4.0,1.0
,HOU,2018-05-16 21:40:00,LAA,0.0,2.0
,NYY,2018-05-16 19:05:00,WAS,,
,LAD,2018-05-17 12:10:00,MIA,0.0,7.0
,SD,2018-05-17 19:05:00,PIT,5.0,4.0
,OAK,2018-05-17 19:07:00,TOR,5.0,10.0
,BAL,2018-05-17 19:10:00,BOS,6.0,2.0
,PHI,2018-05-17 19:15:00,STL,2.0,6.0
,TEX,2018-05-17 20:10:00,CHW,4.0,2.0
,TB,2018-05-17 22:07:00,LAA,1.0,7.0
,DET,2018-05-17 22:10:00,SEA,2.0,3.0
,COL,2018-05-17 22:15:00,SF,3.0,5.0
,CHC,2018-05-17 19:35:00,ATL,,
,SD,2018-05-18 19:05:00,PIT,2.0,3.0
,OAK,2018-05-18 19:07:00,TOR,1.0,3.0
,ARI,2018-05-18 19:10:00,NYM,3.0,1.0
,BAL,2018-05-18 19:10:00,BOS,4.0,7.0
,CHC,2018-05-18 19:10:00,CIN,1.0,8.0
,MIA,2018-05-18 19:35:00,ATL,0.0,2.0
,CLE,2018-05-18 20:10:00,HOU,4.0,1.0
,MIL,2018-05-18 20:10:00,MIN,3.0,8.0
,TEX,2018-05-18 20:10:00,CHW,5.0,12.0
,PHI,2018-05-18 20:15:00,STL,12.0,4.0
,NYY,2018-05-18 20:15:00,KC,5.0,2.0
,TB,2018-05-18 22:07:00,LAA,3.0,8.0
,DET,2018-05-18 22:10:00,SEA,5.0,4.0
,COL,2018-05-18 22:15:00,SF,1.0,6.0
,LAD,2018-05-18 19:05:00,WAS,,
,OAK,2018-05-19 13:07:00,TOR,4.0,5.0
,CHC,2018-05-19 13:10:00,CIN,5.0,4.0
,LAD,2018-05-19 14:05:00,WAS,1.0,4.0
,PHI,2018-05-19 14:15:00,STL,6.0,7.0
,COL,2018-05-19 16:05:00,SF,9.0,4.0
,CLE,2018-05-19 16:10:00,HOU,4.0,5.0
,SD,2018-05-19 19:05:00,PIT,2.0,6.0
,MIL,2018-05-19 19:10:00,MIN,4.0,5.0
,ARI,2018-05-19 19:10:00,NYM,5.0,4.0
,BAL,2018-05-19 19:10:00,BOS,6.0,3.0
,CHC,2018-05-19 19:10:00,CIN,0.0,10.0
,MIA,2018-05-19 19:10:00,ATL,8.0,1.0
,TEX,2018-05-19 19:10:00,CHW,5.0,3.0
,NYY,2018-05-19 19:15:00,KC,3.0,8.0
,LAD,2018-05-19 20:05:00,WAS,4.0,5.0
,TB,2018-05-19 21:07:00,LAA,3.0,5.0
,DET,2018-05-19 21:10:00,SEA,7.0,2.0
,BAL,2018-05-20 13:05:00,BOS,5.0,0.0
,OAK,2018-05-20 13:07:00,TOR,2.0,9.0
,CHC,2018-05-20 13:10:00,CIN,1.0,6.0
,ARI,2018-05-20 13:10:00,NYM,4.0,1.0
,LAD,2018-05-20 13:35:00,WAS,2.0,7.0
,MIA,2018-05-20 13:35:00,ATL,10.0,9.0
,SD,2018-05-20 13:35:00,PIT,5.0,8.0
,MIL,2018-05-20 14:10:00,MIN,3.0,1.0
,TEX,2018-05-20 14:10:00,CHW,3.0,0.0
,NYY,2018-05-20 14:15:00,KC,1.0,10.0
,PHI,2018-05-20 14:15:00,STL,5.0,1.0
,COL,2018-05-20 16:05:00,SF,9.0,5.0
,TB,2018-05-20 16:07:00,LAA,5.0,2.0
,DET,2018-05-20 16:10:00,SEA,3.0,2.0
,CLE,2018-05-20 20:08:00,HOU,3.0,1.0
,SD,2018-05-21 19:05:00,WAS,10.0,2.0
,ATL,2018-05-21 19:05:00,PHI,3.0,0.0
,MIA,2018-05-21 19:10:00,NYM,2.0,0.0
,ARI,2018-05-21 19:40:00,MIL,4.0,2.0
,NYY,2018-05-21 20:05:00,TEX,5.0,10.0
,BAL,2018-05-21 20:10:00,CHW,2.0,3.0
,DET,2018-05-21 20:10:00,MIN,4.0,2.0
,KC,2018-05-21 20:15:00,STL,6.0,0.0
,COL,2018-05-21 22:10:00,LAD,1.0,2.0
,SD,2018-05-22 19:05:00,WAS,2.0,1.0
,ATL,2018-05-22 19:05:00,PHI,1.0,3.0
,CLE,2018-05-22 19:05:00,CHC,1.0,10.0
,LAA,2018-05-22 19:07:00,TOR,5.0,3.0
,BOS,2018-05-22 19:10:00,TB,2.0,4.0
,MIA,2018-05-22 19:10:00,NYM,1.0,5.0
,PIT,2018-05-22 19:10:00,CIN,7.0,2.0
,ARI,2018-05-22 19:40:00,MIL,1.0,0.0
,NYY,2018-05-22 20:05:00,TEX,6.0,4.0
,BAL,2018-05-22 20:10:00,CHW,3.0,2.0
,DET,2018-05-22 20:10:00,MIN,6.0,0.0
,SF,2018-05-22 20:10:00,HOU,11.0,2.0
,KC,2018-05-22 20:15:00,STL,1.0,5.0
,SEA,2018-05-22 22:05:00,OAK,2.0,3.0
,COL,2018-05-22 22:10:00,LAD,5.0,3.0
,ARI,2018-05-23 13:10:00,MIL,9.0,2.0
,DET,2018-05-23 13:10:00,MIN,1.0,4.0
,KC,2018-05-23 13:15:00,STL,2.0,5.0
,SF,2018-05-23 14:10:00,HOU,4.0,1.0
,SD,2018-05-23 16:05:00,WAS,1.0,3.0
,NYY,2018-05-23 19:05:00,TEX,12.0,10.0
,ATL,2018-05-23 19:05:00,PHI,4.0,0.0
,LAA,2018-05-23 19:07:00,TOR,4.0,5.0
,PIT,2018-05-23 19:10:00,CIN,4.0,5.0
,BOS,2018-05-23 19:10:00,TB,1.0,4.0
,MIA,2018-05-23 19:10:00,NYM,1.0,2.0
,CLE,2018-05-23 20:05:00,CHC,0.0,1.0
,BAL,2018-05-23 20:10:00,CHW,11.0,1.0
,SEA,2018-05-23 22:05:00,OAK,0.0,1.0
,COL,2018-05-23 22:10:00,LAD,3.0,0.0
,PIT,2018-05-24 12:35:00,CIN,5.0,4.0
,LAA,2018-05-24 12:37:00,TOR,1.0,8.0
,BAL,2018-05-24 14:10:00,CHW,3.0,9.0
,SEA,2018-05-24 15:35:00,OAK,4.0,3.0
,HOU,2018-05-24 18:10:00,CLE,2.0,8.0
,BOS,2018-05-24 19:10:00,TB,6.0,3.0
,KC,2018-05-24 20:05:00,TEX,2.0,8.0
,NYM,2018-05-24 20:10:00,MIL,0.0,5.0
,SF,2018-05-25 14:20:00,CHC,6.0,2.0
,STL,2018-05-25 19:05:00,PIT,8.0,1.0
,TOR,2018-05-25 19:05:00,PHI,5.0,6.0
,LAA,2018-05-25 19:05:00,NYY,2.0,1.0
,WAS,2018-05-25 19:10:00,MIA,5.0,9.0
,CHW,2018-05-25 19:10:00,DET,5.0,4.0
,ATL,2018-05-25 19:10:00,BOS,6.0,2.0
,BAL,2018-05-25 19:10:00,TB,0.0,2.0
,HOU,2018-05-25 19:10:00,CLE,2.0,11.0
,KC,2018-05-25 20:05:00,TEX,8.0,4.0
,NYM,2018-05-25 20:10:00,MIL,4.0,3.0
,CIN,2018-05-25 20:40:00,COL,5.0,4.0
,ARI,2018-05-25 21:35:00,OAK,1.0,7.0
,MIN,2018-05-25 22:10:00,SEA,2.0,1.0
,SD,2018-05-25 22:10:00,LAD,4.0,1.0
,ATL,2018-05-26 13:05:00,BOS,8.0,6.0
,KC,2018-05-26 16:05:00,TEX,4.0,3.0
,ARI,2018-05-26 16:05:00,OAK,3.0,0.0
,STL,2018-05-26 16:05:00,PIT,1.0,4.0
,TOR,2018-05-26 16:05:00,PHI,2.0,1.0
,CHW,2018-05-26 16:10:00,DET,4.0,8.0
,WAS,2018-05-26 16:10:00,MIA,1.0,4.0
,BAL,2018-05-26 16:10:00,TB,5.0,1.0
,NYM,2018-05-26 16:10:00,MIL,17.0,6.0
,HOU,2018-05-26 19:15:00,CLE,8.0,6.0
,SF,2018-05-26 19:15:00,CHC,4.0,5.0
,LAA,2018-05-26 19:15:00,NYY,4.0,11.0
,CIN,2018-05-26 21:10:00,COL,5.0,6.0
,SD,2018-05-26 22:10:00,LAD,5.0,7.0
,MIN,2018-05-26 22:10:00,SEA,4.0,3.0
,ATL,2018-05-27 13:05:00,BOS,1.0,7.0
,LAA,2018-05-27 13:05:00,NYY,3.0,1.0
,BAL,2018-05-27 13:10:00,TB,8.0,3.0
,HOU,2018-05-27 13:10:00,CLE,10.0,9.0
,WAS,2018-05-27 13:10:00,MIA,2.0,5.0
,CHW,2018-05-27 13:10:00,DET,3.0,2.0
,STL,2018-05-27 13:35:00,PIT,4.0,6.0
,TOR,2018-05-27 13:35:00,PHI,3.0,5.0
,NYM,2018-05-27 14:10:00,MIL,8.0,7.0
,KC,2018-05-27 15:05:00,TEX,3.0,5.0
,CIN,2018-05-27 15:10:00,COL,8.0,2.0
,ARI,2018-05-27 16:05:00,OAK,2.0,1.0
,MIN,2018-05-27 16:10:00,SEA,3.0,1.0
,SD,2018-05-27 16:10:00,LAD,6.0,1.0
,SF,2018-05-27 20:08:00,CHC,8.0,3.0
,TOR,2018-05-28 13:05:00,BOS,8.0,3.0
,WAS,2018-05-28 13:05:00,BAL,0.0,6.0
,HOU,2018-05-28 13:05:00,NYY,1.0,5.0
,NYM,2018-05-28 13:10:00,ATL,4.0,3.0
,LAA,2018-05-28 13:10:00,DET,9.0,3.0
,CHC,2018-05-28 13:35:00,PIT,0.0,7.0
,STL,2018-05-28 14:10:00,MIL,8.0,3.0
,TB,2018-05-28 16:05:00,OAK,0.0,1.0
,CIN,2018-05-28 16:10:00,ARI,12.0,5.0
,MIA,2018-05-28 16:10:00,SD,2.0,7.0
,TEX,2018-05-28 16:10:00,SEA,2.0,1.0
,CHW,2018-05-28 16:10:00,CLE,9.0,6.0
,SF,2018-05-28 19:10:00,COL,6.0,5.0
,NYM,2018-05-28 19:10:00,ATL,5.0,8.0
,MIN,2018-05-28 19:15:00,KC,5.0,8.0
,PHI,2018-05-28 20:10:00,LAD,5.0,4.0
,CHW,2018-05-29 18:10:00,CLE,7.0,3.0
,HOU,2018-05-29 19:05:00,NYY,6.0,5.0
,WAS,2018-05-29 19:05:00,BAL,2.0,3.0
,CHC,2018-05-29 19:05:00,PIT,6.0,8.0
,LAA,2018-05-29 19:10:00,DET,2.0,9.0
,TOR,2018-05-29 19:10:00,BOS,8.0,3.0
,NYM,2018-05-29 19:35:00,ATL,7.0,6.0
,STL,2018-05-29 19:40:00,MIL,1.0,6.0
,MIN,2018-05-29 20:15:00,KC,2.0,1.0
,SF,2018-05-29 20:40:00,COL,11.0,4.0
,CIN,2018-05-29 21:40:00,ARI,5.0,2.0
,TB,2018-05-29 22:05:00,OAK,3.0,4.0
,MIA,2018-05-29 22:10:00,SD,9.0,5.0
,TEX,2018-05-29 22:10:00,SEA,5.0,9.0
,PHI,2018-05-29 22:10:00,LAD,1.0,6.0
,TOR,2018-05-30 13:05:00,BOS,6.0,4.0
,STL,2018-05-30 13:10:00,MIL,3.0,2.0
,CHW,2018-05-30 13:10:00,CLE,9.0,1.0
,CIN,2018-05-30 15:40:00,ARI,4.0,7.0
,HOU,2018-05-30 18:35:00,NYY,5.0,3.0
,CHC,2018-05-30 19:05:00,PIT,2.0,1.0
,WAS,2018-05-30 19:05:00,BAL,0.0,2.0
,LAA,2018-05-30 19:10:00,DET,6.0,1.0
,NYM,2018-05-30 19:35:00,ATL,1.0,4.0
,MIN,2018-05-30 20:15:00,KC,11.0,8.0
,SF,2018-05-30 20:40:00,COL,4.0,7.0
,TB,2018-05-30 22:05:00,OAK,0.0,6.0
,MIA,2018-05-30 22:10:00,SD,3.0,2.0
,TEX,2018-05-30 22:10:00,SEA,6.0,7.0
,PHI,2018-05-30 22:10:00,LAD,8.0,2.0
,LAA,2018-05-31 13:10:00,DET,6.0,2.0
,TB,2018-05-31 15:35:00,OAK,7.0,3.0
,CHC,2018-05-31 19:10:00,NYM,1.0,5.0
,PIT,2018-05-31 19:15:00,STL,10.0,8.0
,PHI,2018-05-31 19:35:00,LAD,1.0,2.0
,WAS,2018-05-31 19:35:00,ATL,4.0,2.0
,BOS,2018-05-31 20:10:00,HOU,4.0,2.0
,CLE,2018-05-31 20:10:00,MIN,8.0,9.0
,MIA,2018-05-31 21:10:00,SD,8.0,3.0
,TEX,2018-05-31 22:10:00,SEA,6.0,1.0
,NYY,2018-05-31 19:05:00,BAL,,
,NYY,2018-06-01 19:05:00,BAL,1.0,4.0
,CHC,2018-06-01 19:10:00,NYM,4.0,7.0
,TOR,2018-06-01 19:10:00,DET,5.0,2.0
,WAS,2018-06-01 19:35:00,ATL,4.0,0.0
,MIL,2018-06-01 20:10:00,CHW,8.0,3.0
,BOS,2018-06-01 20:10:00,HOU,7.0,3.0
,CLE,2018-06-01 20:10:00,MIN,7.0,4.0
,PIT,2018-06-01 20:15:00,STL,0.0,4.0
,OAK,2018-06-01 20:15:00,KC,0.0,16.0
,LAD,2018-06-01 20:40:00,COL,8.0,11.0
,MIA,2018-06-01 21:40:00,ARI,9.0,1.0
,TEX,2018-06-01 22:07:00,LAA,6.0,0.0
,CIN,2018-06-01 22:10:00,SD,2.0,7.0
,TB,2018-06-01 22:10:00,SEA,4.0,3.0
,PHI,2018-06-01 22:15:00,SF,4.0,0.0
,MIL,2018-06-02 14:10:00,CHW,0.0,5.0
,OAK,2018-06-02 14:15:00,KC,5.0,4.0
,PIT,2018-06-02 14:15:00,STL,3.0,2.0
,NYY,2018-06-02 16:05:00,BAL,5.0,8.0
,TOR,2018-06-02 16:10:00,DET,7.0,4.0
,WAS,2018-06-02 16:10:00,ATL,3.0,5.0
,CLE,2018-06-02 16:10:00,MIN,7.0,1.0
,BOS,2018-06-02 19:15:00,HOU,4.0,5.0
,CHC,2018-06-02 19:15:00,NYM,1.0,7.0
,LAD,2018-06-02 19:15:00,COL,4.0,12.0
,CIN,2018-06-02 20:40:00,SD,8.0,2.0
,TEX,2018-06-02 21:07:00,LAA,2.0,3.0
,PHI,2018-06-02 22:05:00,SF,2.0,0.0
,MIA,2018-06-02 22:10:00,ARI,6.0,2.0
,TB,2018-06-02 22:10:00,SEA,3.0,1.0
,CHC,2018-06-03 13:10:00,NYM,0.0,2.0
,TOR,2018-06-03 13:10:00,DET,4.0,8.0
,WAS,2018-06-03 13:35:00,ATL,4.0,2.0
,MIL,2018-06-03 14:10:00,CHW,6.0,1.0
,CLE,2018-06-03 14:10:00,MIN,7.0,5.0
,PIT,2018-06-03 14:15:00,STL,5.0,0.0
,OAK,2018-06-03 14:15:00,KC,1.0,5.0
,LAD,2018-06-03 15:10:00,COL,7.0,10.0
,PHI,2018-06-03 16:05:00,SF,6.0,1.0
,TEX,2018-06-03 16:07:00,LAA,3.0,1.0
,MIA,2018-06-03 16:10:00,ARI,6.0,1.0
,TB,2018-06-03 16:10:00,SEA,2.0,1.0
,CIN,2018-06-03 18:10:00,SD,6.0,3.0
,BOS,2018-06-03 19:35:00,HOU,3.0,9.0
,NYY,2018-06-03 13:05:00,BAL,,
,NYY,2018-06-04 13:10:00,DET,4.0,7.0
,NYY,2018-06-04 19:10:00,DET,4.0,2.0
,KC,2018-06-04 22:07:00,LAA,9.0,6.0
,ATL,2018-06-04 22:10:00,SD,11.0,4.0
,ARI,2018-06-04 22:10:00,SF,10.0,3.0
,CHW,2018-06-05 16:10:00,MIN,4.0,2.0
,TB,2018-06-05 19:05:00,WAS,4.0,2.0
,LAD,2018-06-05 19:05:00,PIT,0.0,5.0
,NYY,2018-06-05 19:07:00,TOR,2.0,7.0
,BAL,2018-06-05 19:10:00,NYM,1.0,2.0
,COL,2018-06-05 19:10:00,CIN,6.0,9.0
,DET,2018-06-05 19:10:00,BOS,6.0,0.0
,MIL,2018-06-05 19:10:00,CLE,3.0,2.0
,CHW,2018-06-05 19:35:00,MIN,3.0,6.0
,OAK,2018-06-05 20:05:00,TEX,7.0,4.0
,PHI,2018-06-05 20:05:00,CHC,1.0,6.0
,SEA,2018-06-05 20:10:00,HOU,1.0,7.0
,MIA,2018-06-05 20:15:00,STL,4.0,7.0
,KC,2018-06-05 22:07:00,LAA,1.0,0.0
,ATL,2018-06-05 22:10:00,SD,1.0,14.0
,ARI,2018-06-05 22:15:00,SF,2.0,3.0
,TB,2018-06-06 13:05:00,WAS,11.0,2.0
,BAL,2018-06-06 13:10:00,NYM,0.0,1.0
,MIL,2018-06-06 13:10:00,CLE,3.0,1.0
,ATL,2018-06-06 15:40:00,SD,3.0,1.0
,ARI,2018-06-06 15:45:00,SF,5.0,4.0
,LAD,2018-06-06 19:05:00,PIT,11.0,9.0
,NYY,2018-06-06 19:07:00,TOR,0.0,3.0
,COL,2018-06-06 19:10:00,CIN,3.0,6.0
,DET,2018-06-06 19:10:00,BOS,7.0,1.0
,OAK,2018-06-06 20:05:00,TEX,8.0,2.0
,PHI,2018-06-06 20:05:00,CHC,7.0,5.0
,CHW,2018-06-06 20:10:00,MIN,2.0,5.0
,SEA,2018-06-06 20:10:00,HOU,7.0,5.0
,MIA,2018-06-06 20:15:00,STL,3.0,11.0
,KC,2018-06-06 22:07:00,LAA,4.0,3.0
,LAD,2018-06-07 12:35:00,PIT,7.0,8.0
,COL,2018-06-07 12:35:00,CIN,7.0,5.0
,CHW,2018-06-07 13:10:00,MIN,7.0,2.0
,MIA,2018-06-07 13:15:00,STL,4.0,1.0
,PHI,2018-06-07 14:20:00,CHC,4.0,3.0
,BAL,2018-06-07 19:07:00,TOR,5.0,4.0
,DET,2018-06-07 19:10:00,BOS,2.0,7.0
,SEA,2018-06-07 19:10:00,TB,4.0,5.0
,HOU,2018-06-07 20:05:00,TEX,2.0,5.0
,KC,2018-06-07 22:05:00,OAK,4.0,1.0
,PIT,2018-06-08 14:20:00,CHC,3.0,1.0
,MIL,2018-06-08 19:05:00,PHI,4.0,12.0
,SF,2018-06-08 19:05:00,WAS,5.0,9.0
,BAL,2018-06-08 19:07:00,TOR,5.0,1.0
,CLE,2018-06-08 19:10:00,DET,1.0,4.0
,SEA,2018-06-08 19:10:00,TB,3.0,4.0
,STL,2018-06-08 19:10:00,CIN,6.0,7.0
,NYY,2018-06-08 19:10:00,NYM,1.0,4.0
,SD,2018-06-08 19:10:00,MIA,4.0,0.0
,CHW,2018-06-08 19:10:00,BOS,0.0,1.0
,HOU,2018-06-08 20:05:00,TEX,3.0,7.0
,LAA,2018-06-08 20:10:00,MIN,2.0,4.0
,ARI,2018-06-08 20:40:00,COL,4.0,9.0
,KC,2018-06-08 22:05:00,OAK,7.0,2.0
,ATL,2018-06-08 22:10:00,LAD,7.0,3.0
,SF,2018-06-09 12:05:00,WAS,7.0,5.0
,MIL,2018-06-09 13:05:00,PHI,3.0,12.0
,BAL,2018-06-09 13:07:00,TOR,4.0,3.0
,LAA,2018-06-09 14:10:00,MIN,1.0,2.0
,PIT,2018-06-09 14:20:00,CHC,2.0,0.0
,CHW,2018-06-09 16:05:00,BOS,4.0,2.0
,KC,2018-06-09 16:05:00,OAK,0.0,2.0
,CLE,2018-06-09 16:10:00,DET,4.0,2.0
,SD,2018-06-09 16:10:00,MIA,4.0,5.0
,SEA,2018-06-09 16:10:00,TB,7.0,3.0
,STL,2018-06-09 16:10:00,CIN,4.0,6.0
,HOU,2018-06-09 19:15:00,TEX,3.0,4.0
,NYY,2018-06-09 19:15:00,NYM,3.0,4.0
,ARI,2018-06-09 19:15:00,COL,7.0,12.0
,ATL,2018-06-09 21:10:00,LAD,3.0,5.0
,CHW,2018-06-10 13:05:00,BOS,2.0,5.0
,BAL,2018-06-10 13:07:00,TOR,13.0,3.0
,CLE,2018-06-10 13:10:00,DET,2.0,9.0
,SD,2018-06-10 13:10:00,MIA,1.0,3.0
,SEA,2018-06-10 13:10:00,TB,4.0,5.0
,STL,2018-06-10 13:10:00,CIN,6.0,3.0
,MIL,2018-06-10 13:35:00,PHI,4.0,3.0
,LAA,2018-06-10 14:10:00,MIN,7.0,5.0
,PIT,2018-06-10 14:20:00,CHC,1.0,7.0
,HOU,2018-06-10 15:05:00,TEX,7.0,8.0
,ARI,2018-06-10 15:10:00,COL,3.0,8.0
,SF,2018-06-10 16:05:00,WAS,0.0,2.0
,KC,2018-06-10 16:05:00,OAK,3.0,2.0
,ATL,2018-06-10 16:10:00,LAD,7.0,2.0
,NYY,2018-06-10 20:05:00,NYM,2.0,0.0
,BOS,2018-06-11 19:05:00,BAL,0.0,2.0
,SF,2018-06-11 19:10:00,MIA,7.0,5.0
,TOR,2018-06-11 19:10:00,TB,8.0,4.0
,CHC,2018-06-11 20:10:00,MIL,2.0,7.0
,CLE,2018-06-11 20:10:00,CHW,0.0,4.0
,SD,2018-06-11 20:15:00,STL,5.0,2.0
,PIT,2018-06-11 21:40:00,ARI,9.0,5.0
,LAA,2018-06-11 22:10:00,SEA,5.0,3.0
,WAS,2018-06-12 19:05:00,NYY,3.0,0.0
,COL,2018-06-12 19:05:00,PHI,5.0,4.0
,BOS,2018-06-12 19:05:00,BAL,4.0,6.0
,SF,2018-06-12 19:10:00,MIA,3.0,1.0
,TOR,2018-06-12 19:10:00,TB,4.0,1.0
,MIN,2018-06-12 19:10:00,DET,4.0,6.0
,NYM,2018-06-12 19:35:00,ATL,8.0,2.0
,CLE,2018-06-12 20:10:00,CHW,5.0,1.0
,CHC,2018-06-12 20:10:00,MIL,4.0,0.0
,SD,2018-06-12 20:15:00,STL,2.0,4.0
,CIN,2018-06-12 20:15:00,KC,1.0,5.0
,PIT,2018-06-12 21:40:00,ARI,13.0,8.0
,HOU,2018-06-12 22:05:00,OAK,3.0,6.0
,LAA,2018-06-12 22:10:00,SEA,6.0,3.0
,TEX,2018-06-12 22:10:00,LAD,12.0,5.0
,NYM,2018-06-13 12:10:00,ATL,2.0,0.0
,TOR,2018-06-13 13:10:00,TB,1.0,0.0
,CHC,2018-06-13 14:10:00,MIL,1.0,0.0
,BOS,2018-06-13 15:05:00,BAL,1.0,5.0
,PIT,2018-06-13 15:40:00,ARI,4.0,5.0
,LAA,2018-06-13 16:10:00,SEA,8.0,6.0
,COL,2018-06-13 19:05:00,PHI,2.0,7.0
,WAS,2018-06-13 19:05:00,NYY,4.0,5.0
,MIN,2018-06-13 19:10:00,DET,5.0,2.0
,SF,2018-06-13 19:10:00,MIA,5.0,4.0
,CLE,2018-06-13 20:10:00,CHW,3.0,2.0
